ID_Cliente,Ingreso_Mensual,Tipo_Vivienda,Mora_Previa,Estado_Credito,Puntaje_Psicometrico
FT-00668,2.46,Propia,0,0,94
FT-00669,3.47,Propia,0,0,68
FT-00670,5.5,Propia,0,0,74
FT-00671,2.71,Propia,0,0,85
FT-00672,2.06,Alquilada,0,1,40
FT-00673,6.42,Alquilada,0,0,90
FT-00674,4.53,Propia,0,0,73
FT-00675,7.04,Alquilada,0,0,78
FT-00676,3.57,Propia,1,1,55
FT-00677,5.56,Alquilada,0,0,72
FT-00678,3.49,Alquilada,0,0,64
FT-00679,1.48,Alquilada,1,1,28
FT-00680,5.01,Propia,0,0,51
FT-00681,3.81,Alquilada,0,0,59
FT-00682,6.13,Alquilada,1,0,71
FT-00683,4.93,Propia,0,0,90
FT-00684,3.94,Propia,0,0,90
FT-00685,3.1,Alquilada,1,1,57
FT-00686,2.91,Propia,0,0,56
FT-00687,5.84,Alquilada,0,0,76
FT-00688,7.38,Propia,0,0,64
FT-00689,2.18,Alquilada,0,0,72
FT-00690,3.24,Alquilada,0,0,83
FT-00691,3.14,Alquilada,0,0,80
FT-00692,5.12,Propia,0,0,87
FT-00693,4.27,Propia,0,0,57
FT-00694,3.41,Alquilada,0,0,62
FT-00695,3.59,Propia,0,0,90
FT-00696,3.3,Propia,0,0,90
FT-00697,4.89,Alquilada,0,0,73
FT-00698,4.25,Propia,0,0,73
FT-00699,3.53,Propia,0,0,86
FT-00700,3.32,Alquilada,0,0,79
FT-00701,6.17,Alquilada,0,0,80
FT-00702,5.79,Propia,0,0,63
FT-00703,4.91,Propia,0,0,86
FT-00704,5.58,Propia,0,0,71
FT-00705,2.44,Propia,1,0,58
FT-00706,2.76,Alquilada,0,1,34
FT-00707,2.6,Propia,0,0,66
FT-00708,3.98,Alquilada,0,0,89
FT-00709,5.64,Propia,0,0,65
FT-00710,3.42,Propia,0,0,77
FT-00711,5.91,Alquilada,0,0,50
FT-00712,3.23,Alquilada,0,0,83
FT-00713,3.79,Propia,0,0,64
FT-00714,3.41,Propia,0,0,77
FT-00715,3.69,Alquilada,0,0,77
FT-00716,5.04,Alquilada,1,1,54
FT-00717,2.01,Alquilada,0,0,77
FT-00718,1.12,Propia,0,1,66
FT-00719,3.8,Propia,0,0,75
FT-00720,6.57,Alquilada,0,0,98
FT-00721,3.72,Propia,0,1,39
FT-00722,4.41,Propia,0,0,76
FT-00723,6.43,Propia,0,0,83
FT-00724,6.2,Alquilada,0,0,75
FT-00725,6.67,Propia,0,0,78
FT-00726,3.3,Propia,0,0,77
FT-00727,2.57,Alquilada,0,0,76
FT-00728,2.02,Alquilada,0,0,96
FT-00729,5.55,Propia,0,0,98
FT-00730,1.9,Propia,0,0,77
FT-00731,4.27,Alquilada,0,0,87
FT-00732,5.27,Propia,0,0,86
FT-00733,2.25,Propia,0,0,85
FT-00734,2.78,Propia,0,0,79
FT-00735,5.83,Propia,0,0,80
FT-00736,4.7,Propia,0,0,79
FT-00737,5.82,Alquilada,0,0,65
FT-00738,4.3,Propia,0,0,72
FT-00739,2.81,Alquilada,0,0,60
FT-00740,3.38,Alquilada,0,0,79
FT-00741,5.35,Propia,0,0,78
FT-00742,2.17,Propia,0,0,81
FT-00743,3.28,Alquilada,0,0,64
FT-00744,3.12,Propia,0,0,84
FT-00745,3.85,Propia,0,0,78
FT-00746,3.15,Alquilada,1,1,40
FT-00747,5.77,Alquilada,0,0,82
FT-00748,2.38,Propia,0,0,66
FT-00749,2.73,Alquilada,0,1,29
FT-00750,2.48,Alquilada,0,0,75
FT-00751,3.9,Alquilada,0,0,62
FT-00752,0.87,Alquilada,0,1,43
FT-00753,4.47,Propia,0,0,62
FT-00754,2.71,Alquilada,0,0,67
FT-00755,6.04,Alquilada,0,0,89
FT-00756,2.04,Propia,0,0,62
FT-00757,2.91,Propia,0,0,68
FT-00758,6.7,Propia,0,0,57
FT-00759,1.76,Alquilada,1,1,37
FT-00760,3.3,Alquilada,1,0,70
FT-00761,9.08,Propia,0,0,75
FT-00762,3.58,Propia,0,0,60
FT-00763,4.82,Propia,0,0,56
FT-00764,2.96,Alquilada,0,0,52
FT-00765,2.77,Alquilada,0,0,75
FT-00766,4.92,Propia,0,0,83
FT-00767,6.92,Propia,1,0,57
FT-00768,3.35,Alquilada,0,0,66
FT-00769,2.7,Propia,0,0,85
FT-00770,5.51,Propia,0,0,71
FT-00771,3.37,Propia,0,0,72
FT-00772,4.49,Propia,0,0,77
FT-00773,3.32,Propia,1,0,68
FT-00774,3.51,Alquilada,0,0,64
FT-00775,2.87,Alquilada,0,0,76
FT-00776,4.96,Propia,0,0,58
FT-00777,4.54,Propia,0,0,55
FT-00778,4.48,Propia,0,0,65
FT-00779,3.07,Propia,0,0,81
FT-00780,4.4,Propia,0,0,86
FT-00781,7.26,Propia,0,0,68
FT-00782,2.71,Alquilada,0,0,82
FT-00783,2.97,Propia,0,0,88
FT-00784,3.02,Propia,0,0,73
FT-00785,4.1,Propia,0,0,80
FT-00786,1.1,Propia,1,1,47
FT-00787,4.7,Alquilada,0,0,65
FT-00788,1.96,Propia,0,0,70
FT-00789,5.17,Propia,0,0,91
FT-00790,1.16,Alquilada,1,1,51
FT-00791,7.19,Propia,0,0,75
FT-00792,2.75,Propia,0,0,66
FT-00793,5.59,Propia,0,0,88
FT-00794,3.8,Alquilada,0,0,60
FT-00795,3.54,Propia,1,0,72
FT-00796,2.7,Alquilada,0,0,61
FT-00797,2.06,Alquilada,0,1,25
FT-00798,3.39,Alquilada,0,0,52
FT-00799,2.25,Propia,0,0,71
FT-00800,5.2,Alquilada,1,1,56
FT-00801,4.24,Alquilada,0,0,73
FT-00802,4.81,Propia,0,0,76
FT-00803,3.18,Propia,0,0,68
FT-00804,5.24,Propia,0,0,84
FT-00805,6.16,Propia,0,0,81
FT-00806,3.64,Propia,0,0,74
FT-00807,0.78,Propia,1,1,41
FT-00808,1.44,Alquilada,0,1,39
FT-00809,3.96,Alquilada,0,0,94
FT-00810,3.7,Propia,0,0,82
FT-00811,2.0,Alquilada,0,1,23
FT-00812,3.48,Propia,0,0,71
FT-00813,2.69,Alquilada,0,0,69
FT-00814,2.49,Propia,1,1,42
FT-00815,4.9,Propia,0,0,76
FT-00816,5.04,Alquilada,0,0,54
FT-00817,3.4,Propia,0,0,70
FT-00818,4.36,Alquilada,0,0,72
FT-00819,6.22,Propia,0,0,73
FT-00820,6.2,Propia,0,0,75
FT-00821,5.65,Propia,0,0,73
FT-00822,2.2,Alquilada,0,0,77
FT-00823,3.49,Propia,0,0,72
FT-00824,6.05,Propia,0,0,84
FT-00825,2.2,Alquilada,0,0,80
FT-00826,1.17,Alquilada,1,1,53
FT-00827,3.17,Propia,0,0,81
FT-00828,4.39,Alquilada,0,0,65
FT-00829,1.72,Alquilada,0,0,71
FT-00830,5.85,Alquilada,0,0,67
FT-00831,3.92,Propia,0,0,73
FT-00832,2.63,Propia,0,0,85
FT-00833,3.01,Alquilada,0,0,69
FT-00834,4.44,Propia,1,0,67
FT-00835,2.93,Propia,0,0,79
FT-00836,6.84,Propia,0,0,64
FT-00837,2.01,Propia,1,1,25
FT-00838,6.39,Propia,1,0,77
FT-00839,4.16,Alquilada,0,0,53
FT-00840,4.96,Propia,0,0,68
FT-00841,4.86,Alquilada,0,0,82
FT-00842,3.3,Propia,0,0,53
FT-00843,4.99,Propia,0,0,54
FT-00844,1.93,Alquilada,0,1,73
FT-00845,2.12,Alquilada,0,0,43
FT-00846,3.64,Propia,0,0,94
FT-00847,2.5,Propia,0,0,74
FT-00848,4.99,Propia,1,1,51
FT-00849,3.87,Propia,0,0,59
FT-00850,2.8,Alquilada,0,0,97
FT-00851,4.74,Alquilada,0,0,80
FT-00852,3.39,Alquilada,1,0,72
FT-00853,2.47,Propia,0,0,86
FT-00854,1.83,Alquilada,1,1,58
FT-00855,4.07,Propia,0,0,67
FT-00856,3.59,Propia,0,0,66
FT-00857,4.33,Propia,0,0,67
FT-00858,4.08,Propia,0,0,62
FT-00859,2.73,Propia,0,0,85
FT-00860,3.14,Propia,0,0,67
FT-00861,5.23,Propia,0,0,88
FT-00862,2.89,Alquilada,0,0,64
FT-00863,6.44,Propia,0,0,66
FT-00864,2.28,Alquilada,0,0,68
FT-00865,5.17,Propia,0,0,63
FT-00866,3.78,Alquilada,0,0,67
FT-00867,2.73,Propia,0,0,79
FT-00868,4.03,Propia,0,0,86
FT-00869,2.92,Propia,0,0,76
FT-00870,2.05,Propia,0,1,47
FT-00871,3.42,Propia,0,0,66
FT-00872,5.03,Propia,0,0,67
FT-00873,3.12,Propia,0,0,92
FT-00874,4.24,Propia,0,0,84
FT-00875,5.09,Propia,0,0,86
FT-00876,3.99,Propia,0,0,65
FT-00877,4.47,Alquilada,1,0,59
FT-00878,3.86,Propia,0,0,79
FT-00879,4.7,Propia,0,0,68
FT-00880,2.44,Propia,0,0,76
FT-00881,6.23,Propia,0,0,78
FT-00882,1.88,Alquilada,0,0,69
FT-00883,3.05,Alquilada,0,0,84
FT-00884,3.79,Propia,0,0,57
FT-00885,1.88,Propia,0,0,74
FT-00886,3.26,Alquilada,0,0,80
FT-00887,4.3,Alquilada,0,0,92
FT-00888,6.53,Propia,0,0,74
FT-00889,4.78,Alquilada,0,0,87
FT-00890,3.35,Propia,0,0,86
FT-00891,2.21,Propia,0,0,99
FT-00892,5.98,Alquilada,0,0,77
FT-00893,3.3,Propia,0,0,96
FT-00894,4.3,Propia,0,0,82
FT-00895,3.36,Propia,0,0,56
FT-00896,4.48,Propia,0,0,73
FT-00897,5.88,Propia,0,0,63
FT-00898,3.26,Alquilada,0,1,42
FT-00899,3.56,Propia,0,0,75
FT-00900,6.03,Propia,0,0,58
FT-00901,7.04,Propia,0,0,83
FT-00902,5.44,Propia,0,0,88
FT-00903,3.39,Alquilada,1,0,69
FT-00904,5.17,Alquilada,0,0,68
FT-00905,5.42,Propia,0,0,75
FT-00906,3.06,Alquilada,1,1,42
FT-00907,7.04,Alquilada,0,0,81
FT-00908,5.79,Propia,0,0,92
FT-00909,3.65,Propia,0,0,66
FT-00910,3.39,Propia,0,0,93
FT-00911,5.38,Propia,1,0,84
FT-00912,7.72,Propia,1,0,72
FT-00913,2.5,Propia,0,0,80
FT-00914,4.56,Propia,0,0,91
FT-00915,5.14,Propia,0,0,75
FT-00916,5.87,Alquilada,0,0,77
FT-00917,5.16,Alquilada,0,0,67
FT-00918,1.33,Alquilada,1,1,6
FT-00919,2.4,Alquilada,0,0,81
FT-00920,3.52,Alquilada,0,0,71
FT-00921,5.1,Propia,0,0,67
FT-00922,3.19,Propia,0,0,86
FT-00923,1.65,Alquilada,1,1,30
FT-00924,3.75,Alquilada,0,0,68
FT-00925,3.12,Propia,0,0,92
FT-00926,1.72,Alquilada,0,0,96
FT-00927,4.73,Propia,0,0,84
FT-00928,3.62,Propia,0,0,60
FT-00929,3.36,Alquilada,0,0,77
FT-00930,7.37,Alquilada,0,0,79
FT-00931,3.18,Alquilada,0,0,56
FT-00932,3.48,Alquilada,0,0,86
FT-00933,2.59,Alquilada,0,1,58
FT-00934,6.15,Propia,0,0,85
FT-00935,4.6,Propia,0,0,70
FT-00936,4.06,Propia,0,0,78
FT-00937,7.68,Propia,1,0,79
FT-00938,1.09,Alquilada,1,1,49
FT-00939,3.43,Propia,0,0,78
FT-00940,3.2,Propia,0,0,71
FT-00941,4.5,Propia,1,0,60
FT-00942,2.87,Alquilada,0,0,51
FT-00943,2.62,Propia,0,0,66
FT-00944,3.47,Propia,0,0,82
FT-00945,2.17,Propia,0,0,62
FT-00946,4.3,Propia,0,0,85
FT-00947,4.51,Alquilada,0,0,88
FT-00948,1.5,Alquilada,0,1,72
FT-00949,5.25,Propia,0,0,71
FT-00950,3.51,Propia,0,0,84
FT-00951,5.9,Propia,0,0,86
FT-00952,5.69,Propia,0,0,71
FT-00953,2.73,Alquilada,0,0,74
FT-00954,1.13,Alquilada,1,1,74
FT-00955,1.61,Alquilada,0,0,76
FT-00956,5.93,Propia,0,0,50
FT-00957,5.22,Propia,1,0,70
FT-00958,6.41,Propia,0,0,64
FT-00959,2.27,Propia,0,0,72
FT-00960,4.65,Propia,0,0,64
FT-00961,3.27,Propia,0,0,52
FT-00962,1.87,Alquilada,0,0,66
FT-00963,5.48,Alquilada,0,0,68
FT-00964,2.52,Propia,0,0,85
FT-00965,4.44,Propia,0,0,66
FT-00966,3.26,Propia,0,0,64
FT-00967,4.18,Propia,0,0,60
FT-00968,5.28,Propia,0,0,86
FT-00969,4.18,Propia,0,0,71
FT-00970,2.85,Propia,0,0,76
FT-00971,7.44,Propia,0,0,56
FT-00972,1.03,Alquilada,1,1,30
FT-00973,3.05,Alquilada,0,0,63
FT-00974,3.83,Alquilada,0,0,91
FT-00975,2.29,Propia,0,0,61
FT-00976,3.14,Propia,0,0,66
FT-00977,3.6,Propia,0,0,73
FT-00978,4.29,Alquilada,0,0,66
FT-00979,4.01,Propia,0,0,78
FT-00980,4.65,Alquilada,0,0,64
FT-00981,3.88,Propia,0,0,61
FT-00982,5.67,Propia,0,0,100
FT-00983,4.92,Alquilada,0,0,63
FT-00984,4.53,Alquilada,0,0,82
FT-00985,6.0,Alquilada,0,0,63
FT-00986,6.0,Alquilada,0,0,56
FT-00987,4.11,Propia,0,0,72
FT-00988,3.47,Propia,0,0,58
FT-00989,4.24,Propia,0,0,69
FT-00990,3.77,Propia,0,0,64
FT-00991,3.42,Propia,0,0,87
FT-00992,4.18,Propia,0,0,56
FT-00993,4.48,Propia,0,0,80
FT-00994,4.84,Propia,0,0,76
FT-00995,6.33,Propia,0,0,70
FT-00996,4.32,Propia,0,0,65
FT-00997,1.14,Propia,0,1,47
FT-00998,5.44,Alquilada,0,0,75
FT-00999,3.4,Alquilada,0,1,20
FT-01000,2.18,Alquilada,0,0,70
FT-01001,4.62,Propia,0,0,60
FT-01002,3.52,Propia,0,0,83
FT-01003,3.61,Propia,0,0,73
FT-01004,2.93,Alquilada,0,0,66
FT-01005,5.81,Propia,0,0,62
FT-01006,2.21,Alquilada,0,0,83
FT-01007,4.78,Propia,0,0,88
FT-01008,3.93,Alquilada,1,0,79
FT-01009,6.47,Propia,0,0,80
FT-01010,5.45,Propia,0,0,86
FT-01011,2.65,Alquilada,0,0,69
FT-01012,1.91,Alquilada,1,1,95
FT-01013,5.58,Propia,0,1,42
FT-01014,3.83,Propia,0,0,70
FT-01015,4.79,Propia,0,0,65
FT-01016,0.98,Alquilada,0,1,51
FT-01017,4.06,Propia,0,0,92
FT-01018,3.95,Alquilada,0,0,70
FT-01019,3.21,Propia,0,1,30
FT-01020,3.52,Propia,0,0,41
FT-01021,3.32,Alquilada,0,0,78
FT-01022,4.48,Alquilada,0,0,84
FT-01023,4.58,Propia,0,1,55
FT-01024,0.95,Propia,1,1,61
FT-01025,2.52,Alquilada,1,1,43
FT-01026,3.28,Propia,0,0,67
FT-01027,5.33,Propia,0,0,60
FT-01028,4.5,Propia,0,0,90
FT-01029,2.24,Alquilada,0,0,78
FT-01030,4.18,Propia,0,0,89
FT-01031,3.76,Propia,0,0,70
FT-01032,2.54,Alquilada,0,0,65
FT-01033,3.29,Alquilada,0,0,65
FT-01034,4.12,Alquilada,0,0,68
FT-01035,3.33,Propia,0,0,68
FT-01036,5.54,Propia,0,0,86
FT-01037,3.75,Propia,0,0,83
FT-01038,3.21,Alquilada,0,0,76
FT-01039,4.2,Propia,1,0,55
FT-01040,4.38,Propia,0,0,76
FT-01041,5.34,Alquilada,1,0,70
FT-01042,4.01,Propia,0,0,88
FT-01043,0.63,Propia,0,0,83
FT-01044,4.32,Alquilada,0,0,75
FT-01045,2.83,Alquilada,1,1,27
FT-01046,6.53,Alquilada,0,0,72
FT-01047,4.49,Propia,0,0,66
FT-01048,4.15,Propia,0,0,77
FT-01049,3.33,Propia,0,0,60
FT-01050,5.58,Propia,0,0,76
FT-01051,2.16,Alquilada,0,0,49
FT-01052,4.21,Alquilada,0,0,58
FT-01053,3.8,Propia,1,1,44
FT-01054,5.16,Propia,0,0,67
FT-01055,1.07,Alquilada,0,1,60
FT-01056,4.17,Propia,0,0,55
FT-01057,2.75,Propia,0,0,66
FT-01058,3.85,Propia,0,0,66
FT-01059,4.46,Propia,0,0,81
FT-01060,5.35,Propia,0,0,71
FT-01061,4.65,Propia,0,0,62
FT-01062,2.91,Propia,0,1,54
FT-01063,2.38,Alquilada,0,0,67
FT-01064,4.14,Propia,0,0,55
FT-01065,5.42,Propia,0,0,91
FT-01066,1.71,Propia,0,0,73
FT-01067,3.65,Propia,0,0,63
FT-01068,4.47,Propia,0,0,61
FT-01069,5.67,Propia,0,0,60
FT-01070,4.08,Alquilada,0,0,77
FT-01071,3.92,Alquilada,0,0,55
FT-01072,4.34,Propia,0,0,71
FT-01073,4.49,Propia,0,0,79
FT-01074,2.91,Propia,0,0,67
FT-01075,0.49,Propia,1,1,48
FT-01076,2.03,Alquilada,0,0,82
FT-01077,3.15,Propia,0,0,61
FT-01078,2.68,Alquilada,0,0,70
FT-01079,2.91,Propia,0,0,74
FT-01080,4.09,Alquilada,0,1,37
FT-01081,5.55,Alquilada,0,0,60
FT-01082,2.7,Propia,0,0,67
FT-01083,2.47,Propia,0,0,77
FT-01084,3.22,Propia,0,0,65
FT-01085,2.9,Alquilada,1,1,39
FT-01086,4.3,Alquilada,0,0,70
FT-01087,4.27,Alquilada,0,0,66
FT-01088,2.89,Alquilada,0,0,65
FT-01089,1.08,Alquilada,0,1,45
FT-01090,4.94,Alquilada,0,0,85
FT-01091,2.86,Alquilada,0,1,50
FT-01092,2.86,Propia,0,0,62
FT-01093,3.42,Propia,0,0,85
FT-01094,4.73,Propia,1,0,63
FT-01095,7.47,Propia,0,0,92
FT-01096,4.69,Propia,0,0,71
FT-01097,2.62,Propia,0,0,63
FT-01098,4.38,Propia,0,0,79
FT-01099,4.08,Propia,1,0,70
FT-01100,4.0,Propia,0,0,78
FT-01101,2.47,Propia,0,0,74
FT-01102,3.29,Alquilada,0,1,33
FT-01103,3.89,Alquilada,0,0,72
FT-01104,2.55,Alquilada,1,1,40
FT-01105,1.49,Propia,0,1,24
FT-01106,2.49,Propia,0,0,87
FT-01107,4.57,Propia,0,0,76
FT-01108,3.73,Alquilada,0,0,70
FT-01109,3.48,Alquilada,0,0,75
FT-01110,5.9,Propia,0,0,68
FT-01111,5.32,Propia,0,0,77
FT-01112,3.74,Alquilada,0,0,77
FT-01113,2.95,Alquilada,0,0,59
FT-01114,3.34,Alquilada,0,0,81
FT-01115,3.56,Propia,0,0,98
FT-01116,5.35,Alquilada,0,0,79
FT-01117,4.45,Alquilada,0,0,51
FT-01118,5.41,Alquilada,0,0,68
FT-01119,2.43,Alquilada,0,0,59
FT-01120,5.56,Alquilada,0,0,70
FT-01121,1.23,Alquilada,1,1,81
FT-01122,1.85,Alquilada,1,1,55
FT-01123,5.12,Propia,0,0,94
FT-01124,6.02,Alquilada,0,0,41
FT-01125,3.23,Propia,0,0,70
FT-01126,2.67,Propia,0,0,77
FT-01127,4.24,Propia,0,0,60
FT-01128,2.0,Alquilada,0,0,61
FT-01129,5.54,Alquilada,0,0,81
FT-01130,2.88,Propia,1,0,94
FT-01131,3.61,Propia,0,0,96
FT-01132,4.94,Propia,0,0,69
FT-01133,4.72,Propia,0,0,88
FT-01134,4.89,Propia,0,0,72
FT-01135,3.01,Alquilada,0,0,83
FT-01136,4.36,Propia,0,0,71
FT-01137,5.22,Propia,0,0,61
FT-01138,3.19,Alquilada,0,0,91
FT-01139,6.95,Propia,0,0,93
FT-01140,3.66,Propia,0,0,68
FT-01141,1.95,Propia,0,0,83
FT-01142,3.65,Alquilada,0,0,71
FT-01143,5.99,Propia,0,0,97
FT-01144,2.82,Alquilada,0,0,57
FT-01145,2.74,Propia,0,0,71
FT-01146,4.48,Alquilada,0,0,57
FT-01147,2.67,Alquilada,0,0,56
FT-01148,2.63,Propia,0,0,72
FT-01149,2.94,Propia,0,0,68
FT-01150,6.53,Propia,0,0,62
FT-01151,4.65,Propia,0,0,82
FT-01152,4.01,Alquilada,0,0,87
FT-01153,3.0,Propia,0,0,79
FT-01154,5.2,Propia,0,0,52
FT-01155,4.81,Alquilada,0,0,77
FT-01156,6.69,Alquilada,0,0,77
FT-01157,2.81,Propia,0,0,64
FT-01158,2.69,Alquilada,0,0,77
FT-01159,1.97,Propia,1,0,67
FT-01160,4.69,Propia,1,0,64
FT-01161,4.26,Propia,0,0,60
FT-01162,3.43,Propia,0,0,82
FT-01163,1.95,Propia,0,0,87
FT-01164,6.23,Propia,0,0,71
FT-01165,4.19,Propia,0,0,84
FT-01166,5.8,Propia,0,0,90
FT-01167,5.99,Propia,0,0,74
FT-01168,4.64,Alquilada,0,0,72
FT-01169,4.87,Alquilada,0,0,78
FT-01170,3.16,Propia,0,0,64
FT-01171,4.07,Propia,0,0,79
FT-01172,2.54,Propia,1,1,15
FT-01173,2.94,Propia,0,0,59
FT-01174,5.33,Alquilada,0,0,59
FT-01175,5.21,Propia,0,0,62
FT-01176,5.16,Propia,0,0,79
FT-01177,3.98,Alquilada,0,0,69
FT-01178,3.02,Propia,1,0,73
FT-01179,6.93,Propia,0,0,88
FT-01180,6.1,Alquilada,0,0,78
FT-01181,1.77,Propia,0,1,44
FT-01182,4.27,Propia,0,0,62
FT-01183,3.58,Alquilada,1,0,76
FT-01184,3.25,Propia,0,1,54
FT-01185,3.81,Propia,0,0,87
FT-01186,2.7,Alquilada,0,1,36
FT-01187,3.22,Propia,0,0,74
FT-01188,3.52,Propia,0,0,62
FT-01189,3.51,Alquilada,0,0,80
FT-01190,4.09,Propia,0,0,85
FT-01191,3.63,Propia,0,0,72
FT-01192,2.89,Propia,0,0,83
FT-01193,4.09,Propia,0,0,69
FT-01194,4.57,Propia,0,0,72
FT-01195,4.21,Propia,0,0,96
FT-01196,1.96,Alquilada,0,0,69
FT-01197,2.82,Propia,1,1,35
FT-01198,1.61,Propia,1,1,36
FT-01199,4.55,Alquilada,0,0,76
FT-01200,4.61,Alquilada,0,0,81
FT-01201,2.26,Propia,0,0,63
FT-01202,5.26,Alquilada,0,0,65
FT-01203,6.91,Propia,1,0,79
FT-01204,3.55,Propia,0,0,75
FT-01205,4.55,Propia,0,0,86
FT-01206,3.35,Propia,0,0,76
FT-01207,2.58,Propia,0,0,93
FT-01208,5.44,Propia,0,0,81
FT-01209,4.58,Propia,0,0,94
FT-01210,1.28,Propia,1,1,25
FT-01211,2.62,Propia,0,0,66
FT-01212,7.04,Alquilada,0,0,89
FT-01213,2.39,Propia,0,0,83
FT-01214,4.8,Propia,0,0,83
FT-01215,4.17,Propia,0,0,86
FT-01216,5.07,Alquilada,0,0,70
FT-01217,6.37,Alquilada,0,0,77
FT-01218,1.42,Propia,0,0,68
FT-01219,2.72,Alquilada,0,0,98
FT-01220,3.77,Alquilada,0,0,65
FT-01221,2.94,Alquilada,1,1,53
FT-01222,3.4,Propia,0,0,64
FT-01223,3.17,Alquilada,0,0,72
FT-01224,1.63,Alquilada,0,1,69
FT-01225,3.07,Propia,0,0,83
FT-01226,4.74,Propia,1,0,73
FT-01227,3.77,Propia,0,0,68
FT-01228,3.04,Propia,0,0,78
FT-01229,2.97,Alquilada,0,1,45
FT-01230,3.55,Alquilada,0,0,75
FT-01231,1.65,Propia,1,1,14
FT-01232,2.98,Propia,0,0,74
FT-01233,2.57,Propia,0,0,70
FT-01234,4.96,Propia,0,0,81
FT-01235,2.1,Alquilada,0,0,76
FT-01236,4.6,Propia,0,0,84
FT-01237,1.25,Propia,1,0,90
FT-01238,4.38,Propia,0,0,72
FT-01239,1.11,Alquilada,0,1,23
FT-01240,2.86,Propia,0,0,85
FT-01241,3.56,Alquilada,0,0,78
FT-01242,2.5,Propia,0,0,79
FT-01243,1.9,Propia,0,0,75
FT-01244,3.68,Alquilada,0,0,76
FT-01245,5.05,Propia,0,0,79
FT-01246,4.24,Propia,0,0,66
FT-01247,5.66,Propia,0,0,54
FT-01248,1.99,Propia,0,0,72
FT-01249,2.29,Propia,1,1,47
FT-01250,3.97,Alquilada,0,0,91
FT-01251,2.86,Propia,0,0,76
FT-01252,4.03,Propia,0,0,79
FT-01253,5.55,Alquilada,0,0,68
FT-01254,4.65,Propia,0,0,66
FT-01255,5.83,Propia,0,0,64
FT-01256,4.32,Alquilada,0,0,59
FT-01257,3.78,Alquilada,1,0,81
FT-01258,6.4,Propia,0,0,76
FT-01259,4.08,Propia,0,0,89
FT-01260,6.88,Propia,0,0,79
FT-01261,5.31,Propia,0,0,76
FT-01262,3.08,Propia,0,0,51
FT-01263,3.65,Propia,0,0,94
FT-01264,6.38,Propia,0,0,73
FT-01265,5.66,Propia,0,0,50
FT-01266,5.02,Propia,0,0,75
FT-01267,4.83,Alquilada,0,0,64
FT-01268,2.42,Propia,0,0,64
FT-01269,2.61,Propia,0,0,76
FT-01270,4.25,Propia,0,0,67
FT-01271,7.6,Propia,0,0,84
FT-01272,2.88,Alquilada,0,0,72
FT-01273,3.57,Propia,0,0,77
FT-01274,3.48,Propia,1,0,79
FT-01275,4.75,Propia,0,0,76
FT-01276,4.31,Propia,0,0,75
FT-01277,5.51,Alquilada,0,0,75
FT-01278,4.0,Propia,0,1,19
FT-01279,4.22,Propia,0,0,82
FT-01280,3.92,Alquilada,0,0,65
FT-01281,5.8,Alquilada,0,0,61
FT-01282,3.93,Propia,0,0,64
FT-01283,3.05,Alquilada,0,0,78
FT-01284,4.91,Propia,0,0,61
FT-01285,3.77,Propia,0,0,66
FT-01286,5.28,Alquilada,0,0,58
FT-01287,1.23,Propia,0,0,83
FT-01288,6.02,Propia,0,0,80
FT-01289,3.65,Propia,0,0,83
FT-01290,5.94,Propia,0,0,68
FT-01291,5.33,Propia,0,0,54
FT-01292,3.23,Propia,0,0,64
FT-01293,2.9,Propia,0,0,58
FT-01294,2.82,Propia,0,0,58
FT-01295,2.59,Propia,0,0,86
FT-01296,5.74,Alquilada,0,0,70
FT-01297,3.67,Alquilada,0,0,76
FT-01298,6.72,Propia,0,0,85
FT-01299,3.1,Propia,0,0,62
FT-01300,3.3,Propia,0,0,80
FT-01301,4.67,Propia,0,0,57
FT-01302,3.6,Propia,0,1,68
FT-01303,3.25,Propia,0,0,85
FT-01304,5.12,Propia,0,0,60
FT-01305,3.93,Propia,0,0,82
FT-01306,4.69,Alquilada,0,0,75
FT-01307,2.96,Propia,0,0,68
FT-01308,4.94,Propia,0,0,60
FT-01309,3.57,Alquilada,0,0,76
FT-01310,3.35,Propia,0,0,78
FT-01311,3.88,Alquilada,0,0,70
FT-01312,1.42,Propia,0,1,47
FT-01313,3.71,Propia,0,0,81
FT-01314,3.36,Propia,0,0,86
FT-01315,3.75,Propia,0,0,83
FT-01316,3.72,Alquilada,0,0,90
FT-01317,4.65,Alquilada,0,0,66
FT-01318,3.44,Alquilada,0,0,57
FT-01319,3.41,Propia,0,0,78
FT-01320,2.97,Propia,0,0,69
FT-01321,4.76,Propia,0,0,84
FT-01322,4.11,Alquilada,0,0,62
FT-01323,5.79,Alquilada,0,0,62
FT-01324,5.53,Propia,0,0,74
FT-01325,3.67,Alquilada,1,1,48
FT-01326,3.79,Alquilada,0,0,80
FT-01327,3.93,Propia,1,0,72
FT-01328,3.17,Propia,0,0,52
FT-01329,2.98,Propia,0,0,100
FT-01330,2.83,Propia,0,0,73
FT-01331,3.69,Propia,0,0,100
FT-01332,1.5,Propia,0,0,72
FT-01333,6.5,Propia,0,0,61
FT-01334,2.08,Alquilada,1,1,62
FT-01335,3.5,Alquilada,0,1,66
FT-01336,7.12,Propia,0,0,80
FT-01337,2.74,Propia,0,0,76
FT-01338,3.94,Propia,0,0,72
FT-01339,4.47,Propia,0,0,74
